intacess,intacshm,intacwk,intacscl,intaclib,intuse,intuseyr,intusefq,intsite,libuseyr,libusefq,libstop,libuswhy,libnowhy,intuswhy,libradeq,netradeq,libfind,netfind,libacinf,netacinf,libcurnt,netcurnt,libfun,intfun,surflib,surfnet,libusfut,netusfut,intnowhy,rsnonet,educ,rural,student,employed,income,gender,region,age,agecat4,internet,income3,libfreq,degree,kids
1,1,1,0,1,1,3,1,2,1,3,3,7,21,21,8,9,7,7,7,7,6,8,7,7,8,6,3,1,13,14,15,2,2,1,9,1,1,44,2,1,3,3,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,1,2,1,4,1,4,34,1,0,1,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,16,2,2,6,7,1,3,64,3,0,2,1,4,1
1,1,1,1,1,1,5,1,1,1,2,3,12,21,26,5,8,8,8,10,8,8,8,10,10,10,10,2,1,13,14,13,1,2,1,8,1,3,41,2,1,3,4,3,1
1,1,0,0,0,1,1,2,1,0,7,2,24,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,13,14,12,2,2,6,6,1,2,75,4,1,2,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,9,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,1,10,1,1,38,2,0,10,1,2,0
1,0,0,0,0,1,1,5,5,0,7,3,24,14,26,8,2,10,10,10,8,10,10,8,6,1,1,5,4,13,6,12,3,2,1,9,1,1,23,1,1,3,1,2,0
1,0,1,0,1,0,-1,-1,13,1,4,3,1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,15,3,2,1,8,1,3,58,3,2,3,2,4,0
1,0,1,0,0,1,2,1,2,0,7,2,24,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,2,12,2,2,1,8,1,1,53,3,1,3,1,2,0
1,1,0,0,1,1,2,1,1,1,4,3,10,21,26,9,9,9,9,8,7,8,8,7,8,7,7,4,1,13,14,16,2,2,2,9,1,3,63,3,1,3,2,4,1
0,2,2,2,2,2,-1,-1,13,1,4,3,21,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,14,1,2,1,11,2,4,50,2,0,11,2,3,1
1,0,0,0,1,0,-1,-1,13,0,7,2,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,15,3,2,6,8,2,2,54,3,2,3,1,4,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,3,2,1,6,1,4,45,2,0,2,1,2,1
0,2,2,2,2,2,-1,-1,13,1,4,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,17,1,2,1,8,2,4,60,3,0,3,2,4,1
1,0,1,0,0,1,4,1,2,0,7,2,24,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,11,15,2,2,1,6,1,7,29,1,1,2,1,4,0
0,2,2,2,2,2,-1,-1,13,1,4,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,13,3,1,6,11,2,5,73,4,0,11,2,3,0
0,2,2,2,2,2,-1,-1,13,1,3,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,18,3,2,6,6,1,5,85,4,0,2,3,4,0
1,1,1,0,1,1,1,5,2,1,4,3,1,21,16,9,9,10,5,9,9,9,9,9,1,9,1,3,4,13,14,12,1,2,1,8,2,7,36,2,1,3,2,2,1
1,1,1,0,1,1,10,1,2,1,3,3,10,21,21,6,6,10,10,10,10,10,10,10,10,10,10,2,1,13,14,16,2,1,1,7,1,7, , ,1,2,3,4,0
1,0,1,1,1,1,4,1,2,1,4,3,12,21,22,5,10,6,8,10,8,10,10,8,10,8,10,4,1,13,11,15,2,1,1,3,2,6,25,1,1,1,2,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,12,2,2,1,8,1,7,51,3,0,3,1,2,1
1,0,1,0,1,1,3,4,5,1,3,3,10,21,26,7,9,8,9,8,6,7,8,5,5,9,9,2,2,13,11,13,2,2,1,6,1,7,26,1,1,2,3,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,11,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,9,12,2,2,1,7,1,2,34,1,0,2,1,2,1
1,1,1,1,1,1,7,1,2,1,4,3,14,21,5,3,10,10,10,10,1,5,10,1,10,1,8,4,1,13,14,13,2,1,1,9,2,1,24,1,1,3,2,3,1
0,2,2,2,2,2,-1,-1,13,1,4,3,22,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,12,2,2,6,4,2,2,78,4,0,1,2,2,0
0,2,2,2,2,2,-1,-1,13,1,2,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,4,2,8,10,2,6,47,2,0,10,4,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,13,1,2,1,10,2,2,44,2,0,10,1,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,8,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,3,2,5,7,2,2,50,2,0,2,1,2,0
1,1,1,1,1,1,2,2,1,1,1,3,2,21,10,10,10,9,8,9,7,8,9,10,8,10,10,2,2,13,14,15,2,2,2,8,2,5,36,2,1,3,5,4,1
1,0,1,0,1,1,3,4,2,1,4,3,2,21,26,8,8,6,6,5,5,6,6,6,9,5,10,4,2,13,10,9,1,2,5,6,1,1,26,1,1,2,2,1,1
0,2,2,2,2,2,-1,-1,13,0,7,3,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,12,2,2,6,11,2,6,83,4,0,11,1,2,0
1,1,0,0,1,1,3,2,1,1,2,3,22,21,10,8,10,8,10,10,8,6,9,9,7,10,7,2,2,13,14,14,3,2,1,8,2,6,24,1,1,3,4,3,0
1,1,0,0,1,1,3,1,1,0,7,3,1,21,8,10,8,10,8,10,10,10,10,10,10,10,9,2,1,13,14,12,1,2,7,11,2,6,47,2,1,11,1,2,0
0,2,2,2,2,2,-1,-1,13,1,2,3,19,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,1,2,5,2,2,44,2,0,2,4,2,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,19,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,1,10,2,5,31,1,0,10,1,2,1
0,2,2,2,2,2,-1,-1,13,0,7,3,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,1,2,1,2,1,5,53,3,0,1,1,2,0
0,2,2,2,2,2,-1,-1,13,1,1,3,13,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,4,13,3,2,3,6,2,2,73,4,0,2,5,3,1
1,1,1,0,0,0,-1,-1,13,1,4,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,14,13,2,2,3,7,2,5,39,2,2,2,2,3,1
1,1,0,0,1,1,3,5,1,1,4,3,12,21,10,9,9,8,8,8,8,8,8,6,6,1,5,4,1,13,14,13,2,2,1,7,1,1,52,3,1,2,2,3,0
1,0,0,0,0,0,-1,-1,13,1,3,3,15,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,19,3,2,5,2,2,3,44,2,2,1,3, ,1
1,1,0,0,1,0,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,14,10,1,2,1,7,1,2,53,3,2,2,1,1,0
1,1,0,0,1,1,6,1,1,1,4,3,3,21,3,5,10,6,9,8,8,5,10,8,8,3,8,3,1,13,14,15,2,2,1,9,1,1,33,1,1,3,2,4,0
1,1,0,0,1,1,4,1,1,0,7,3,24,16,10,9,9,9,8,9,9,9,5,5,5,5,1,1,1,13,14,15,2,2,3,8,2,2,24,1,1,3,1,4,0
1,1,0,0,0,1,2,1,1,0,7,3,13,21,10,8,5,8,6,5,5,6,6,5,8,5,5,4,1,13,14,16,2,2,6,9,1,5,67,4,1,3,1,4,0
0,2,2,2,2,2,-1,-1,13,1,2,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,3,2,6,2,2,6,59,3,0,1,4,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,13,3,2,6,10,2,5,75,4,0,10,2,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,6,4,1,7,73,4,0,1,1,2,0
1,1,0,0,1,1,2,1,1,1,4,3,6,21,5,8,7,10,7,5,5,9,8,6,6,7,7,4,1,13,14,13,1,2,1,7,1,5,51,3,1,2,2,3,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12,12,3,2,6,11,1,5,38,2,0,11,1,2,0
0,2,2,2,2,2,-1,-1,13,1,2,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,6,6,2,4,75,4,0,2,4,2,0
1,1,1,1,1,1,1,2,2,1,1,3,1,21,18,10,8,10,10,10,10,10,10,10,10,10,10,1,2,13,14,15,2,2,1,8,1,5,39,2,1,3,5,4,1
0,2,2,2,2,2,-1,-1,13,1,4,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,15,1,2,8,11,1,5, , ,0,11,2,4,99
1,0,1,0,1,1,2,2,2,0,7,2,24,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,13,2,17,2,1,1,9,2,2,33,1,1,3,1,4,0
1,1,0,0,1,1,3,5,5,1,4,3,10,21,18,7,8,6,10,7,7,7,9,6,7,5,7,1,2,13,14,11,2,2,1,9,1,3,20,1,1,3,2,1,0
1,1,0,1,1,1,3,4,1,0,7,3,10,21,10,5,10,9,9,10,5,5,10,7,7,9,10,3,4,13,14,13,1,1,2,8,1,5,20,1,1,3,1,3,1
1,0,1,1,1,1,4,3,5,1,3,3,12,21,21,10,10,10,10,6,6,7,10,10,10,10,10,1,3,13,10,13,1,2,3,8,2,3,52,3,1,3,3,3,1
1,1,1,0,1,1,2,1,10,1,2,3,1,21,10,10,9,9,8,10,9,8,10,10,10,10,10,2,1,13,14,12,2,2,1,8,1,3,39,2,1,3,4,2,1
0,2,2,2,2,2,-1,-1,13,1,4,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,12,3,2,6,11,2,2,81,4,0,11,2,2,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,10,1,2,3,1,2,3,38,2,0,1,1,1,0
1,1,0,0,0,1,2,2,1,0,7,3,9,21,26,4,8,5,8,6,8,6,7,3,8,3,8,5,1,13,14,14,2,2,1,8,1,1,45,2,1,3,1,3,1
0,2,2,2,2,2,-1,-1,13,0,7,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,3,8,2,2,6,1,2,1,85,4,0,1,1,1,0
0,2,2,2,2,2,-1,-1,13,0,7,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,17,2,1,1,7,1,6,29,1,0,2,1,4,1
1,1,1,0,1,1,.5,3,7,1,3,3,2,21,18,7,10,8,10,6,10,99,10,9,9,7,10,3,2,13,14,14,1,2,3,11,2,5,35,1,1,11,3,3,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,9,12,1,2,5,3,2,4,23,1,0,1,1,2,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,2,2,6,6,2,5,71,4,0,2,1,2,0
1,1,0,0,1,1,5,1,1,1,3,3,2,21,26,10,10,10,10,10,10,10,10,10,10,10,10,2,1,13,14,13,3,2,2,7,2,1,28,1,1,2,3,3,1
0,2,2,2,2,2,-1,-1,13,1,1,3,15,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,2,1,4,3,1,1,21,1,0,1,5,2,0
1,1,0,0,1,0,-1,-1,13,1,1,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,14,12,2,2,5,11,2,6,44,2,2,11,5,2,0
0,2,2,2,2,2,-1,-1,13,1,1,3,5,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,6,3,1,6,69,4,0,1,5,2,0
0,2,2,2,2,2,-1,-1,13,1,3,3,17,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,11,1,2,1,2,2,4,44,2,0,1,3,1,0
1,0,0,0,1,1,1.5,4,4,0,7,2,24,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,13,10,17,1,2,2,6,2,5,43,2,1,2,1,4,1
1,1,1,0,0,1,2,1,1,1,3,3,1,21,26,9,9,9,10,10,9,7,8,9,10,8,10,2,1,13,14,15,2,2,1,9,2,1,38,2,1,3,3,4,1
1,1,0,0,1,1,1,1,1,1,1,3,1,21,18,10,10,10,5,10,10,10,10,10,8,10,5,1,1,13,14,12,2,2,1,4,2,2,36,2,1,1,5,2,1
1,1,0,0,0,0,-1,-1,13,0,7,2,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,14,12,3,2,1,8,1,2,39,2,2,3,1,2,1
1,1,1,1,1,1,2,2,1,1,4,3,14,21,26,10,10,9,9,9,7,7,7,9,10,10,10,3,1,13,14,12,3,1,2,8,2,5,34,1,1,3,2,2,1
1,1,0,0,1,1,-1,1,1,1,3,3,1,21,12,8,10,10,10,10,10,10,10,8,10,1,10,4,1,13,14,12,1,2,1,8,2,4,46,2,1,3,3,2,1
1,1,1,1,1,1,2,1,7,1,4,3,2,21,5,7,10,10,10,9,9,9,10,3,10,5,10,4,1,13,14,13,1,1,2,7,2,5,42,2,1,2,2,3,1
1,1,0,0,1,1,1,2,1,0,7,3,24,1,19,8,10,5,10,10,5,8,10,2,10,8,9,5,1,13,14,12,1,2,1,7,1,5,48,2,1,2,1,2,0
1,1,1,1,0,1,3,2,7,1,3,3,10,21,23,10,10,10,10,10,10,10,10,10,10,7,10,3,1,13,14,15,3,1,1,9,2,7,45,2,1,3,3,4,0
0,2,2,2,2,2,-1,-1,13,1,3,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,3,2,6,5,2,5,91,4,0,2,3,3,0
1,1,1,0,1,1,10,2,1,1,1,3,14,21,21,5,10,5,5,5,5,5,5,10,10,5,7,1,1,13,14,15,2,1,1,7,1,7, , ,1,2,5,4,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,10,3,2,3,4,2,3,24,1,0,1,1,1,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,3,2,1,6,2,2,49,2,0,2,1,2,0
1,1,0,0,1,1,1,2,1,0,7,2,24,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,13,14,17,2,2,1,11,1,5,59,3,1,11,1,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,15,3,2,1,3,1,5,28,1,0,1,1,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,12,1,2,3,2,2,6,26,1,0,1,1,2,1
0,2,2,2,2,2,-1,-1,13,1,3,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,13,2,2,1,9,2,1,38,2,0,3,3,3,1
1,0,0,0,1,1,-1,4,5,1,2,3,2,21,3,4,8,5,10,10,8,8,6,4,8,6,8,2,1,13,4,15,2,2,1,7,2,4,37,2,1,2,4,4,1
1,0,1,0,1,0,-1,-1,13,1,3,3,1,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,12,3,2,1,4,1,3,33,1,2,1,3,2,1
1,0,0,0,1,0,-1,-1,13,1,3,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,10,13,3,2,6,11,2,3,74,4,2,11,3,3,0
1,1,1,0,0,1,3,1,1,0,7,3,24,16,4,10,10,10,10,10,7,8,8,8,8,5,10,3,1,13,14,15,2,2,1,4,1,1,28,1,1,1,1,4,0
1,1,0,0,1,1,6,1,1,1,1,3,15,21,26,6,6,9,9,7,5,7,7,8,10,5,5,1,1,13,14,12,2,2,1,6,1,5,29,1,1,2,5,2,1
1,0,1,0,0,1,1,1,2,0,7,2,24,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,13,10,13,2,2,1,6,2,3,47,2,1,2,1,3,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,3,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,9,1,2,1,2,2,6,44,2,0,1,1,1,1
1,0,1,0,1,1,3,1,2,1,4,3,15,21,10,8,8,10,10,8,6,5,5,8,8,3,5,4,1,13,11,13,1,2,1,7,1,4,48,2,1,2,2,3,0
0,2,2,2,2,2,-1,-1,13,1,3,3,17,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,12,3,2,6,4,2,3,54,3,0,1,3,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,21,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,6,6,2,5,74,4,0,2,2,2,0
1,1,1,0,1,1,6,1,2,0,7,1,24,1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,13,14,16,2,2,1,8,2,2,32,1,1,3,1,4,0
0,2,2,2,2,2,-1,-1,13,1,1,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,6,1,2,2,69,4,0,1,5,2,0
1,0,1,0,1,1,1,1,2,1,4,3,3,21,21,8,10,8,8,10,10,10,10,5,10,7,10,3,1,13,10,14,2,2,1,8,2,1,34,1,1,3,2,3,1
1,1,0,0,0,1,1,1,1,0,7,2,24,2,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,13,14,13,3,2,1,8,1,2,35,1,1,3,1,3,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,18,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,6,10,2,7,71,4,0,10,1,2,0
0,2,2,2,2,2,-1,-1,13,1,4,3,2,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,1,2,1,8,1,2,36,2,0,3,2,2,1
1,0,1,1,1,1,3,1,2,1,3,3,14,21,7,9,9,10,10,9,5,8,8,3,10,2,10,3,1,13,11,13,3,1,2,8,2,4,21,1,1,3,3,3,1
0,2,2,2,2,2,-1,-1,13,0,7,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,4,2,2,10,1,7,36,2,0,10,1,2,1
0,2,2,2,2,2,-1,-1,13,0,7,3,24,4,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,8,1,2,3,4,2,6,68,4,0,1,1,1,0
0,2,2,2,2,2,-1,-1,13,1,4,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,2,2,1,8,2,2,27,1,0,3,2,2,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,8,1,2,6,11,2,5,80,4,0,11,1,1,0
1,1,0,0,1,1,.5,1,1,1,3,3,12,21,14,10,10,9,10,10,10,10,10,10,10,10,10,2,1,13,14,12,1,2,6,5,2,6,72,4,1,2,3,2,0
1,1,1,0,0,0,-1,-1,13,0,7,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,14,12,1,2,3,7,2,7,56,3,2,2,1,2,0
0,2,2,2,2,2,-1,-1,13,0,7,2,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,14,1,2,6,7,1,5,76,4,0,2,1,3,0
1,1,1,0,1,1,7,1,1,1,1,3,2,21,5,10,7,10,7,10,7,10,7,10,10,10,10,1,1,13,14,13,1,2,1,7,2,4,36,2,1,2,5,3,1
1,1,0,0,0,1,2,1,1,0,7,3,10,21,15,1,10,5,8,10,10,1,10,1,10,1,10,2,1,13,14,20,1,1,1,11,1,5, , ,1,11,1, ,1
0,2,2,2,2,2,-1,-1,13,0,7,3,24,2,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,4,11,2,2,6,11,1,4,77,4,0,11,1,1,0
1,1,0,0,1,1,5,2,1,1,4,3,12,21,4,7,7,10,7,10,6,10,7,8,6,8,5,4,2,13,14,15,2,2,6,8,1,2,70,4,1,3,2,4,0
1,1,1,0,0,1,2,4,2,1,1,3,10,21,26,8,6,8,6,10,10,8,9,10,7,10,10,1,4,13,14,13,1,2,6,11,2,4,54,3,1,11,5,3,0
0,2,2,2,2,2,-1,-1,13,1,3,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,12,1,2,6,11,2,7,70,4,0,11,3,2,0
1,0,1,0,0,1,2,5,5,1,3,3,12,21,10,5,99,10,5,9,5,8,8,10,8,10,8,2,3,13,11,16,1,2,1,6,2,3,46,2,1,2,3,4,1
0,2,2,2,2,2,-1,-1,13,0,7,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,8,1,2,2,3,1,5,48,2,0,1,1,1,0
0,2,2,2,2,2,-1,-1,13,1,1,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,7,12,2,2,6,3,2,1,80,4,0,1,5,2,0
0,2,2,2,2,2,-1,-1,13,1,3,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,13,1,2,2,5,2,4,51,3,0,2,3,3,0
1,1,1,0,0,1,4,1,2,0,7,2,24,11,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,13,14,16,3,2,1,11,1,1,29,1,1,11,1,4,0
1,1,0,0,1,1,1,2,1,1,1,3,2,21,15,9,8,8,6,9,5,8,8,10,8,10,8,1,2,13,14,13,2,2,2,8,2,6,42,2,1,3,5,3,1
1,1,0,0,0,1,1,1,1,0,7,2,24,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,13,14,15,1,2,2,8,1,2,57,3,1,3,1,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,16,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,12,1,2,1,11,1,6,52,3,0,11,1,2,0
1,1,0,1,1,1,3,1,1,0,7,3,24,1,26,7,9,7,8,10,5,6,10,3,10,8,10,3,1,13,14,12,3,1,4,10,1,3,19,1,1,10,1,2,1
0,2,2,2,2,2,-1,-1,13,1,2,3,10,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,6,16,3,2,1,7,1,2,53,3,0,2,4,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,11,1,2,1,11,1,3,52,3,0,11,1,1,0
0,2,2,2,2,2,-1,-1,13,1,4,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,10,14,2,2,2,1,2,3,21,1,0,1,2,3,0
1,1,0,0,0,1,4,1,1,1,3,3,10,21,10,5,9,5,7,7,7,5,6,10,10,10,10,4,1,13,14,15,1,2,1,11,1,2,48,2,1,11,3,4,0
1,0,1,0,0,1,4,3,11,1,4,3,12,21,26,7,8,5,8,6,7,6,6,7,10,8,9,4,1,13,10,12,1,2,2,3,1,7,33,1,1,1,2,2,0
0,2,2,2,2,2,-1,-1,13,1,1,3,12,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1,16,3,2,6,10,2,4,89,4,0,10,5,4,0
1,1,0,0,1,1,2,1,1,1,4,3,12,21,10,1,5,10,8,4,5,3,9,1,7,1,8,4,1,13,14,16,2,2,1,8,2,7,31,1,1,3,2,4,0
0,2,2,2,2,2,-1,-1,13,0,7,3,24,1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,3,12,1,2,2,11,2,6,27,1,0,11,1,2,1
0,2,2,2,2,2,-1,-1,13,0,7,2,24,3,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,11,13,3,2,3,5,2,6,65,3,0,2,1,3,0
0,2,2,2,2,2,-1,-1,13,1,3,3,3,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,13,1,2,6,5,2,3,70,4,0,2,3,3,0
1,1,0,0,0,1,2,1,1,0,7,3,24,1,21,6,6,7,6,5,5,6,9,3,8,1,8,4,1,13,14,16,2,2,8,9,1,4,45,2,1,3,1,4,1
1,1,1,0,0,1,3.5,2,1,0,7,2,24,1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,13,14,17,2,2,1,11,1,7,52,3,1,11,1,4,0
